Date,Price,Open,High,Low
04/09/2019,294.04,293.14,294.06,292.31
03/09/2019,290.74,290.57,291.58,289.27
30/08/2019,292.45,294.22,294.24,291.42
29/08/2019,292.58,291.72,293.16,290.61
28/08/2019,288.89,286.14,289.07,285.25
27/08/2019,286.87,289.54,289.95,286.03
26/08/2019,288,287.27,288,285.58
23/08/2019,284.85,290.92,292.76,283.47
22/08/2019,292.36,293.23,293.93,290.4
21/08/2019,292.45,292.48,292.86,291.72
20/08/2019,290.09,291.77,292.36,289.95
19/08/2019,292.33,292.19,293.08,291.44
16/08/2019,288.85,286.48,289.33,284.71
15/08/2019,284.65,284.88,285.64,282.39
14/08/2019,283.9,288.07,292.46,283.76
13/08/2019,292.55,287.74,294.15,287.36
12/08/2019,288.07,289.96,291.61,287.02
09/08/2019,291.62,292.58,293.24,289.65
08/08/2019,293.62,289.62,293.62,289.01
07/08/2019,287.97,284.4,288.82,282.04
06/08/2019,287.8,285.91,288.04,284.28
05/08/2019,283.82,288.09,288.21,281.72
02/08/2019,292.62,293.85,294.12,290.9
01/08/2019,294.84,297.6,300.87,293.96
31/07/2019,297.43,300.99,301.2,295.2
30/07/2019,300.72,299.91,301.17,299.49
29/07/2019,301.46,301.88,301.93,300.85
26/07/2019,302.01,300.76,302.23,300.62
25/07/2019,300,300.94,301,299.11
24/07/2019,301.44,299.19,301.44,299.09
23/07/2019,300.03,299.14,300.03,298.22
22/07/2019,297.9,297.61,298.5,297.04
19/07/2019,297.17,300.04,300.07,296.96
18/07/2019,298.83,297.19,299.25,296.7
17/07/2019,297.74,299.75,299.93,297.74
16/07/2019,299.71,300.65,300.88,299.44
15/07/2019,300.75,301.13,301.13,300.19
12/07/2019,300.65,299.85,300.73,299.51
11/07/2019,299.31,299.32,299.58,298.2
10/07/2019,298.61,298.37,299.66,297.78
09/07/2019,297.19,295.54,297.52,295.48
08/07/2019,296.82,297.01,298.26,296.22
05/07/2019,298.46,297.44,298.64,296.01
03/07/2019,298.8,297.18,298.82,297.02
02/07/2019,296.43,295.61,296.49,294.68
01/07/2019,295.66,296.68,296.92,294.33
28/06/2019,293,292.58,293.55,292.01
27/06/2019,291.5,291.31,292.06,290.89
26/06/2019,290.47,291.75,292.31,290.35
25/06/2019,290.76,293.7,293.73,290.64
24/06/2019,293.64,294.23,294.58,293.47
21/06/2019,294,294.13,295.52,293.76
20/06/2019,295.86,296.04,296.31,293.13
19/06/2019,293.06,292.55,293.65,291.47
18/06/2019,292.4,291.39,293.57,290.99
17/06/2019,289.37,289.52,290.22,289.18
14/06/2019,289.26,289.26,289.93,288.41
13/06/2019,289.58,289.4,289.98,288.62
12/06/2019,288.39,288.64,289.26,287.81
11/06/2019,288.9,290.99,291.4,288.18
10/06/2019,288.97,289.37,290.82,288.87
07/06/2019,287.65,285.93,288.85,285.74
06/06/2019,284.8,283.29,285.55,282.57
05/06/2019,282.96,282.33,282.99,280.32
04/06/2019,280.53,277.12,280.68,276.62
03/06/2019,274.57,275.31,276.55,273.09
31/05/2019,275.27,276.2,277.12,275.24
30/05/2019,279.03,279.11,280.04,277.81
29/05/2019,278.27,278.91,279.36,276.71
28/05/2019,280.15,283.09,284.15,280.13
24/05/2019,282.78,283.74,284.2,282.09
23/05/2019,282.14,283.16,283.21,280.57
22/05/2019,285.63,285.45,286.69,285.1
21/05/2019,286.51,285.83,286.93,285.55
20/05/2019,283.95,284.06,285.43,283.12
17/05/2019,285.84,285.14,288.6,285.12
16/05/2019,287.7,285.84,289.21,285.76
15/05/2019,285.06,281.59,285.77,281.36
14/05/2019,283.4,281.99,285.1,281.85
13/05/2019,280.86,282.42,283.49,279.93
10/05/2019,288.1,285.62,288.94,282.3
09/05/2019,286.66,285.23,287.33,283.3
08/05/2019,287.53,287.53,289.43,286.87
07/05/2019,287.93,290.15,290.81,285.81
06/05/2019,292.82,289.25,293.31,288.9
03/05/2019,294.03,292.82,294.34,291.3
02/05/2019,291.18,291.68,292.7,289.52
01/05/2019,291.81,294.72,294.95,291.8
30/04/2019,294.02,293.49,294.34,291.92
29/04/2019,293.87,293.51,294.45,293.41
26/04/2019,293.41,292.1,293.49,291.24
25/04/2019,292.05,292.12,292.78,290.73
24/04/2019,292.23,292.79,293.16,292.07
23/04/2019,292.88,290.68,293.14,290.42
22/04/2019,290.27,289.17,290.44,289.07
18/04/2019,290.02,290.1,290.32,288.66
17/04/2019,289.45,291.4,291.43,288.99
16/04/2019,290.16,290.95,291.01,289.5
15/04/2019,289.97,290.24,290.35,289.07
12/04/2019,290.16,290,290.47,288.26
11/04/2019,288.21,288.83,288.84,287.58
10/04/2019,288.29,287.77,288.39,287.31
09/04/2019,287.31,287.72,288.08,286.7
08/04/2019,288.79,288.1,288.91,287.37
05/04/2019,288.57,287.92,288.63,287.6
04/04/2019,287.18,286.78,287.46,286.01
03/04/2019,286.42,287.32,287.76,285.75
02/04/2019,285.97,286.04,286.23,285.09
01/04/2019,285.83,284.7,286.16,284.4
29/03/2019,282.48,282.39,282.84,281.14
28/03/2019,280.71,280.35,281.21,279.07
27/03/2019,279.65,281.11,281.76,277.93
26/03/2019,281.12,280.99,282.18,279.56
25/03/2019,279.04,278.87,280.19,277.64
22/03/2019,279.25,283.22,283.8,279.18
21/03/2019,284.73,280.64,285.18,280.59
20/03/2019,281.55,282.16,283.5,280.32
19/03/2019,282.4,283.51,284.36,281.41
18/03/2019,282.33,281.55,282.66,281.3
15/03/2019,281.31,280.54,282.21,280.33
14/03/2019,281.16,281.37,281.84,280.67
13/03/2019,281.34,280.48,282.38,280.3
12/03/2019,279.49,279.06,280.07,278.85
11/03/2019,278.44,275.26,278.62,275.23
08/03/2019,274.46,272.94,274.65,272.42
07/03/2019,275.01,276.83,276.99,274.07
06/03/2019,277.33,279.15,279.16,276.97
05/03/2019,279.02,279.54,279.76,278.41
04/03/2019,279.4,281.6,281.87,276.84
01/03/2019,280.42,280.44,280.88,278.82
28/02/2019,278.68,278.96,279.45,278.32
27/02/2019,279.2,278.52,279.59,277.48
26/02/2019,279.32,279.13,280.3,278.9
25/02/2019,279.52,280.73,281.31,279.43
22/02/2019,279.14,278.11,279.36,277.4
21/02/2019,277.42,277.7,278.1,276.35
20/02/2019,278.41,277.81,278.92,277.25
19/02/2019,277.85,276.48,278.58,276.47
15/02/2019,277.37,276.36,277.41,276.13
14/02/2019,274.38,273.78,275.64,272.87
13/02/2019,274.99,275.03,275.93,274.56
12/02/2019,274.1,272.42,274.52,272.34
11/02/2019,270.62,271.2,271.49,270.03
08/02/2019,270.47,268.75,270.58,267.83
07/02/2019,270.14,270.94,271.55,268.29
06/02/2019,272.74,272.79,273.34,271.92
05/02/2019,273.1,272.44,273.44,271.88
04/02/2019,271.96,270.11,272.03,269.36
01/02/2019,270.06,270.15,271.2,269.18
31/01/2019,269.93,267.51,270.47,267.27
30/01/2019,267.58,265.1,268.52,264.25
29/01/2019,263.41,263.92,264.55,262.48
28/01/2019,263.76,263.39,263.83,261.79
25/01/2019,265.78,265.61,266.7,263.66
24/01/2019,263.55,263.21,264.2,262.08
23/01/2019,263.41,264.01,264.79,260.66
22/01/2019,262.86,264.82,265.06,261.06
18/01/2019,266.46,264.98,266.98,263
17/01/2019,262.96,260.01,263.92,259.96
16/01/2019,260.98,260.83,261.97,260.6
15/01/2019,260.35,257.82,260.7,257.81
14/01/2019,257.4,256.86,258.3,256.41
11/01/2019,258.98,257.68,259.01,257.03
10/01/2019,258.88,256.26,259.16,255.5
09/01/2019,257.97,257.56,258.91,256.19
08/01/2019,256.77,256.82,257.31,254
07/01/2019,254.38,252.69,255.95,251.69
04/01/2019,252.39,247.59,253.11,247.17
03/01/2019,244.21,248.23,248.57,243.67
02/01/2019,250.18,245.98,251.21,245.95
31/12/2018,249.92,249.56,250.19,247.47
28/12/2018,247.75,249.58,251.4,246.45
27/12/2018,248.07,242.57,248.29,238.96
26/12/2018,246.18,235.97,246.18,233.76
24/12/2018,234.34,239.04,240.84,234.27
21/12/2018,240.7,246.74,249.71,239.98
20/12/2018,247.17,249.86,251.62,244.65
19/12/2018,251.26,255.17,259.4,249.35
18/12/2018,255.08,257.2,257.95,253.28
17/12/2018,255.36,259.4,260.65,253.53
14/12/2018,260.47,262.96,264.03,259.85
13/12/2018,265.37,266.52,267.49,264.12
12/12/2018,265.46,267.47,269,265.37
11/12/2018,264.13,267.66,267.87,262.48
10/12/2018,264.07,263.37,265.16,258.62
07/12/2018,263.57,269.46,271.22,262.63
06/12/2018,269.84,265.92,269.97,262.44
04/12/2018,270.25,278.37,278.85,269.9
03/12/2018,279.3,280.28,280.4,277.5
30/11/2018,275.65,273.81,276.28,273.45
29/11/2018,273.98,273.71,275.55,272.43
28/11/2018,274.58,269.6,274.58,268.33
27/11/2018,268.4,266.34,268.4,265.66
26/11/2018,267.5,265.78,267.75,265.34
23/11/2018,263.25,263.18,264.82,263.07
21/11/2018,265.02,265.86,267.15,265.01
20/11/2018,264.12,265.36,267,263.15
19/11/2018,269.1,273.05,273.38,268.07
16/11/2018,273.73,271.79,274.75,271.21
15/11/2018,273.02,268.78,273.54,267.01
14/11/2018,270.2,274.16,274.61,268.45
13/11/2018,272.06,273.09,275.32,271.25
12/11/2018,272.57,277.19,277.46,271.99
09/11/2018,277.76,279.03,279.24,276.18
08/11/2018,280.5,280.11,281.22,279.22
07/11/2018,281.01,277.56,281.1,277.08
06/11/2018,275.12,273.32,275.3,273.25
05/11/2018,273.39,272.44,274.01,271.35
02/11/2018,271.89,274.75,275.23,269.59
01/11/2018,273.51,271.6,273.73,270.38
31/10/2018,270.63,270.65,273.23,270.12
30/10/2018,267.77,263.67,268.12,263.12
29/10/2018,263.86,268.8,270.25,259.85
26/10/2018,265.33,265.92,271,262.29
25/10/2018,270.08,267.38,271.81,266.23
24/10/2018,265.32,273.33,273.76,264.7
23/10/2018,273.61,270.95,274.87,268.61
22/10/2018,275.01,277,277.36,274.41
19/10/2018,276.25,277.13,279.3,275.47
18/10/2018,276.4,279.4,280.07,274.97
17/10/2018,280.45,280.44,281.15,277.56
16/10/2018,280.4,276.6,280.82,276.07
15/10/2018,274.4,275.55,277.04,274.3
12/10/2018,275.95,276.77,277.09,272.37
11/10/2018,272.17,277.08,278.9,270.36
10/10/2018,278.3,286.83,286.91,277.88
09/10/2018,287.4,287.39,288.86,286.77
08/10/2018,287.82,287.05,288.22,285.5
05/10/2018,287.82,289.69,290.27,286.22
04/10/2018,289.44,291.18,291.24,287.66
03/10/2018,291.72,292.74,293.21,291.32
02/10/2018,291.56,291.56,292.36,291.14
01/10/2018,291.73,292.11,292.93,290.98
28/09/2018,290.72,289.99,291.28,289.95
27/09/2018,290.69,290.41,291.91,290.1
26/09/2018,289.88,290.91,292.24,289.41
25/09/2018,290.75,291.53,291.65,290.48
24/09/2018,291.02,291.34,291.5,290.37
21/09/2018,291.99,293.09,293.22,291.81
20/09/2018,293.58,292.64,293.94,291.24
19/09/2018,291.22,290.97,291.69,290.82
18/09/2018,290.91,289.58,291.58,289.55
17/09/2018,289.34,290.82,290.86,289.03
14/09/2018,290.88,291.06,291.27,290
13/09/2018,290.83,290.32,291.04,290
12/09/2018,289.12,289.06,289.8,288.23
11/09/2018,289.05,287.37,289.55,286.98
10/09/2018,288.1,288.74,289.04,287.88
07/09/2018,287.6,286.98,288.7,286.71
06/09/2018,288.16,289.15,289.49,287
05/09/2018,289.03,289.41,289.64,287.89
04/09/2018,289.81,289.84,290.21,288.68
31/08/2018,290.31,289.84,290.81,289.29
30/08/2018,290.3,290.94,291.36,289.63
29/08/2018,291.48,290.16,291.74,289.89
28/08/2018,289.92,290.3,290.42,289.4
27/08/2018,289.78,288.86,289.9,288.68
24/08/2018,287.51,286.44,287.67,286.38
23/08/2018,285.79,285.97,286.94,285.43
22/08/2018,286.17,285.88,286.76,285.57
21/08/2018,286.34,286.25,287.31,285.71
20/08/2018,285.67,285.57,285.97,285.06
17/08/2018,285.06,283.83,285.56,283.37
16/08/2018,284.06,283.4,285.04,283.36
15/08/2018,281.78,282.38,282.54,280.16
14/08/2018,283.9,282.92,284.17,282.48
13/08/2018,282.1,283.47,284.16,281.77
10/08/2018,283.16,283.45,284.06,282.36
